A_A,A_B,E_abs_error,E_expected,E_read,R_abs_error,R_expected,R_read,amp_read,c_gain,case,chi,delta_chi,delta_phi,delta_tau,gauge,h_chi,h_tau,m,nh_chi_c,nh_tau_c,off_target_mode_purity,omega,p_abs_error,p_expected,p_read,particle,q,q_A0,q_B0,r_gain,raw_abs,stage,t_read,target_mode_purity,tau
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,0.2,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,1000.0,initial,-0.2,1.0,-0.2
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.2,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,5.551115123125783e-16,0.5,0.5000000000000006,A,0.5,0.5,-1.7,1.0,1250.0,initial,-0.2,1.0,-0.2
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,0.2,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,B,-1.7,0.5,-1.7,1.0,1250.0,initial,-0.2,1.0,-0.2
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,A,0.5,0.5,-1.7,1.0,1000.0,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,1000.0,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,A,0.5,0.5,-1.7,1.0,958.8511171605354,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,958.8511171605353,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,A,0.5,0.5,-1.7,1.0,958.8511171605354,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.5543122344752192e-15,-1.7,-1.7000000000000015,B,-1.7,0.5,-1.7,1.0,958.8511171605353,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,A,0.5,0.5,-1.7,1.0,958.8511171605354,pre_collision,-0.03249999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,B,-1.7,0.5,-1.7,1.0,958.8511171605354,pre_collision,-0.03249999999999986,1.0,-0.03299999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,A,0.5,0.5,-1.7,1.0,958.8511171605354,pre_collision,-0.03349999999999986,1.0,-0.03299999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,958.8511171605354,pre_collision,-0.03349999999999986,1.0,-0.03299999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,6.677991493120317e-14,0.5,0.4999999999999332,A,0.5,0.5,-1.7,1.0,1000.0000000000001,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,5.262457136723242e-14,-1.7,-1.7000000000000526,B,-1.7,0.5,-1.7,1.0,1000.0000000000001,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,A,0.5,0.5,-1.7,1.0,1000.0,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,1000.0,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11649999999999994,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,5.551115123125783e-16,0.5,0.5000000000000006,A,0.5,0.5,-1.7,1.0,1250.0,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08389999999999997,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,B,-1.7,0.5,-1.7,1.0,1250.0,pre_collision,-0.03299999999999986,1.0,-0.03299999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,A,0.5,0.5,-1.7,1.0,1000.0,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,1000.0,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,A,0.5,0.5,-1.7,1.0,958.8511171605354,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,958.8511171605353,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,A,0.5,0.5,-1.7,1.0,958.8511171605354,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.5543122344752192e-15,-1.7,-1.7000000000000015,B,-1.7,0.5,-1.7,1.0,958.8511171605353,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,A,0.5,0.5,-1.7,1.0,958.8511171605354,collision_cell,-0.03149999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,B,-1.7,0.5,-1.7,1.0,958.8511171605354,collision_cell,-0.03149999999999986,1.0,-0.03199999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,A,0.5,0.5,-1.7,1.0,958.8511171605354,collision_cell,-0.03249999999999986,1.0,-0.03199999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,958.8511171605354,collision_cell,-0.03249999999999986,1.0,-0.03199999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,6.677991493120317e-14,0.5,0.4999999999999332,A,0.5,0.5,-1.7,1.0,1000.0000000000001,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,5.262457136723242e-14,-1.7,-1.7000000000000526,B,-1.7,0.5,-1.7,1.0,1000.0000000000001,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,A,0.5,0.5,-1.7,1.0,1000.0,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,B,-1.7,0.5,-1.7,1.0,1000.0,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,5.551115123125783e-16,0.5,0.5000000000000006,A,0.5,0.5,-1.7,1.0,1250.0,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,B,-1.7,0.5,-1.7,1.0,1250.0,collision_cell,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,1000.0,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,B,0.5,0.5,-1.7,1.0,1000.0,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,958.8511171605353,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,B,0.5,0.5,-1.7,1.0,958.8511171605354,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.5543122344752192e-15,-1.7,-1.7000000000000015,A,-1.7,0.5,-1.7,1.0,958.8511171605353,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,B,0.5,0.5,-1.7,1.0,958.8511171605354,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,A,-1.7,0.5,-1.7,1.0,958.8511171605354,collision_map,-0.03149999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,B,0.5,0.5,-1.7,1.0,958.8511171605354,collision_map,-0.03149999999999986,1.0,-0.03199999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,958.8511171605354,collision_map,-0.03249999999999986,1.0,-0.03199999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,B,0.5,0.5,-1.7,1.0,958.8511171605354,collision_map,-0.03249999999999986,1.0,-0.03199999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,5.262457136723242e-14,-1.7,-1.7000000000000526,A,-1.7,0.5,-1.7,1.0,1000.0000000000001,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,6.677991493120317e-14,0.5,0.4999999999999332,B,0.5,0.5,-1.7,1.0,1000.0000000000001,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,1000.0,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,B,0.5,0.5,-1.7,1.0,1000.0,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11599999999999994,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,A,-1.7,0.5,-1.7,1.0,1250.0,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08559999999999997,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,5.551115123125783e-16,0.5,0.5000000000000006,B,0.5,0.5,-1.7,1.0,1250.0,collision_map,-0.03199999999999986,1.0,-0.03199999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11769999999999993,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,1000.0,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08509999999999997,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,B,0.5,0.5,-1.7,1.0,1000.0,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11769999999999993,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,958.8511171605353,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08509999999999997,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,B,0.5,0.5,-1.7,1.0,958.8511171605354,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
1.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11769999999999993,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.5543122344752192e-15,-1.7,-1.7000000000000015,A,-1.7,0.5,-1.7,1.0,958.8511171605353,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08509999999999997,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,4.440892098500626e-16,0.5,0.5000000000000004,B,0.5,0.5,-1.7,1.0,958.8511171605354,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11769999999999993,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,-1.7,-1.700000000000001,A,-1.7,0.5,-1.7,1.0,958.8511171605354,post_collision,-0.03049999999999986,1.0,-0.03099999999999986
1.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08509999999999997,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,B,0.5,0.5,-1.7,1.0,958.8511171605354,post_collision,-0.03049999999999986,1.0,-0.03099999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11769999999999993,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.3322676295501878e-15,-1.7,-1.7000000000000013,A,-1.7,0.5,-1.7,1.0,958.8511171605354,post_collision,-0.03149999999999986,1.0,-0.03099999999999986
1.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.08509999999999997,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,3.3306690738754696e-16,0.5,0.5000000000000003,B,0.5,0.5,-1.7,1.0,958.8511171605354,post_collision,-0.03149999999999986,1.0,-0.03099999999999986
1.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,c03_A1.00_B1.00_u0.50_v-1.70,-0.11769999999999993,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,5.262457136723242e-14,-1.7,-1.7000000000000526,A,-1.7,0.5,-1.7,1.0,1000.0000000000001,post_collision,-0.03099999999999986,1.0,-0.03099999999999986
